left_entity_type,left_entity_id,right_entity_type,right_entity_id,role,evidence_type,evidence_source,source_line,confidence,allocation_weight,included_in_direct_totals,included_in_rollup_totals,manual_override_state,reviewed_by,reviewed_at,review_method,evidence_note,source_digest,warning_state
commit,bc1eaf01993b5f6ef2cc64eef0f6dd4fe66824de,transcript,transcript-2026-04-05-1-SwiftTagDocumentReopenFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-05-1-SwiftTagDocumentReopenFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,bc1eaf01993b5f6ef2cc64eef0f6dd4fe66824de,plan,16,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-05-1-SwiftTagDocumentReopenFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,575c54bdaeb6d9eda3326eedccc6e2395422094e,transcript,transcript-2026-04-05-1-SwiftTagDocumentReopenFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-05-1-SwiftTagDocumentReopenFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,575c54bdaeb6d9eda3326eedccc6e2395422094e,plan,16,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-05-1-SwiftTagDocumentReopenFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,575c54bdaeb6d9eda3326eedccc6e2395422094e,transcript,transcript-2026-04-05-2-AddFlacStatusUpdateFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-05-2-AddFlacStatusUpdateFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,41e60a87d8b66f2a9ba012f5c5d11b525ab7c759,transcript,transcript-2026-04-06-1-18-UpdateWindowTitleText,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-06-1-18-UpdateWindowTitleText.md,,1.0,0.0,False,False,automatic,,,,,,
commit,41e60a87d8b66f2a9ba012f5c5d11b525ab7c759,plan,18,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-06-1-18-UpdateWindowTitleText.md,,1.0,0.0,False,False,automatic,,,,,,
commit,a41be8a2ef85b234f33f4003a47fd3d0117b6e83,transcript,transcript-2026-04-06-2-ReuseEmptyEditorIssue,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-06-2-ReuseEmptyEditorIssue.md,,1.0,0.0,False,False,automatic,,,,,,
commit,a41be8a2ef85b234f33f4003a47fd3d0117b6e83,transcript,transcript-2026-04-06-3-ReuseEmptyEditorIssue,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-06-3-ReuseEmptyEditorIssue.md,,1.0,0.0,False,False,automatic,,,,,,
commit,19369540b1a2f92b3ab4fd1cedb4db7cefe41498,transcript,transcript-2026-04-06-4-TestBugFixes,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-06-4-TestBugFixes.md,,1.0,0.0,False,False,automatic,,,,,,
commit,ac6148bb93aa6651ba5884d968f1821e107eef34,transcript,transcript-2026-04-07-1-TrackFileMonitoringFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-07-1-TrackFileMonitoringFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,ec63010015b0d8b4b08f578fb82c8526ce872cc6,transcript,transcript-2026-04-07-2-DocumentPictureDiffFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-07-2-DocumentPictureDiffFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,27b4d85ec22c4165acb415ef3929bd10d4c35202,transcript,transcript-2026-04-07-3-19-AddSwiftTagDocumentSaveOptions,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-07-3-19-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,27b4d85ec22c4165acb415ef3929bd10d4c35202,plan,19,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-07-3-19-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,27b4d85ec22c4165acb415ef3929bd10d4c35202,plan,20,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-07-3-19-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,27b4d85ec22c4165acb415ef3929bd10d4c35202,plan,22,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-07-3-19-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,603c07621916ecd47e1a9faee08d8c32cd6eebdf,transcript,transcript-2026-04-08-1-20-AddSwiftTagDocumentSaveOptions,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-08-1-20-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,603c07621916ecd47e1a9faee08d8c32cd6eebdf,plan,19,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-08-1-20-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,603c07621916ecd47e1a9faee08d8c32cd6eebdf,plan,20,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-08-1-20-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,603c07621916ecd47e1a9faee08d8c32cd6eebdf,plan,22,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-08-1-20-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,92460554b47e6062390266578964fe59fd5af784,transcript,transcript-2026-04-09-1-ExternalDifferenceDetectionFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-09-1-ExternalDifferenceDetectionFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,561817a4bca220d705273d6744f1e5756cec418f,transcript,transcript-2026-04-09-2-21-AddSwiftTagDocumentBookmark,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-09-2-21-AddSwiftTagDocumentBookmark.md,,1.0,0.0,False,False,automatic,,,,,,
commit,561817a4bca220d705273d6744f1e5756cec418f,plan,21,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-09-2-21-AddSwiftTagDocumentBookmark.md,,1.0,0.0,False,False,automatic,,,,,,
commit,3c4cfff64ee127631152a551713977c1ad5a40dd,transcript,transcript-2026-04-10-1-LaunchOpenFlacOrDocFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-10-1-LaunchOpenFlacOrDocFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,4e470f0885282d2dfa9bcfc38252ea229589132c,transcript,transcript-2026-04-10-2-22-AddSwiftTagDocumentSaveOptions,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-10-2-22-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,4e470f0885282d2dfa9bcfc38252ea229589132c,plan,19,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-10-2-22-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,4e470f0885282d2dfa9bcfc38252ea229589132c,plan,20,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-10-2-22-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,4e470f0885282d2dfa9bcfc38252ea229589132c,plan,22,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-10-2-22-AddSwiftTagDocumentSaveOptions.md,,1.0,0.0,False,False,automatic,,,,,,
commit,cfba5a1a7b93b8e01d1e1b806a8db413e207ae55,transcript,transcript-2026-04-10-3-AddSwiftTagDocumentSwiftTags,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-10-3-AddSwiftTagDocumentSwiftTags.md,,1.0,0.0,False,False,automatic,,,,,,
commit,29c8eed7decacebe51ab53c9150e9b5b86cd9f3b,transcript,transcript-2026-04-10-4-CompilationDisabledAndDiffFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-10-4-CompilationDisabledAndDiffFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,f195e03db1cd290792f99f8b880bb69995e28921,transcript,transcript-2026-04-11-1-23-AddSwiftTagDocumentQuickLook,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-11-1-23-AddSwiftTagDocumentQuickLook.md,,1.0,0.0,False,False,automatic,,,,,,
commit,f195e03db1cd290792f99f8b880bb69995e28921,plan,23,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-11-1-23-AddSwiftTagDocumentQuickLook.md,,1.0,0.0,False,False,automatic,,,,,,
commit,b70f6625e06280784004190bcabafe04c96086d3,transcript,transcript-2026-04-12-1-24-AddTrackDurationInfo,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-12-1-24-AddTrackDurationInfo.md,,1.0,0.0,False,False,automatic,,,,,,
commit,b70f6625e06280784004190bcabafe04c96086d3,plan,24,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-12-1-24-AddTrackDurationInfo.md,,1.0,0.0,False,False,automatic,,,,,,
commit,4a07659704ab091a117b882a027635c12af8294c,transcript,transcript-2026-04-14-1-25-AddPictureDescriptionEdit,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-14-1-25-AddPictureDescriptionEdit.md,,1.0,0.0,False,False,automatic,,,,,,
commit,4a07659704ab091a117b882a027635c12af8294c,plan,25,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-14-1-25-AddPictureDescriptionEdit.md,,1.0,0.0,False,False,automatic,,,,,,
commit,f23c8a089f6d5549a597e0635ff808b203a25766,transcript,transcript-2026-04-16-1-InternalExternalDiffUpdateFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/{transcript-2026-04-16-1-Internal-ExternalDiffUpdateFix.md => transcript-2026-04-16-1-InternalExternalDiffUpdateFix.md},,1.0,0.0,False,False,automatic,,,,,,
commit,f23c8a089f6d5549a597e0635ff808b203a25766,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix.md,,1.0,0.0,False,False,automatic,,,,,,
commit,777706cf1432bcd9bbd0ff1d145469d038b76fd3,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-18-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,777706cf1432bcd9bbd0ff1d145469d038b76fd3,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-18-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,bee209c217c6b5fa2c4eaddbddcab99101ee589a,transcript,transcript-2026-04-20-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-20-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,bee209c217c6b5fa2c4eaddbddcab99101ee589a,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-20-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,0c2d38575541a8dada750da08698d78e75a4d3f0,transcript,transcript-2026-04-21-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-21-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,0c2d38575541a8dada750da08698d78e75a4d3f0,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-21-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,0c2d38575541a8dada750da08698d78e75a4d3f0,transcript,transcript-2026-04-22-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-22-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,0c2d38575541a8dada750da08698d78e75a4d3f0,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-22-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,2298c43c00492de67ad920a395d3ec7a8c8fb722,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-22-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,2298c43c00492de67ad920a395d3ec7a8c8fb722,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-22-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,d65459355d32c58116293e4f6cce8a759b6d67f5,transcript,transcript-2026-04-23-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-23-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,d65459355d32c58116293e4f6cce8a759b6d67f5,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-23-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-23-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-23-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,95957dd6350042cf04715f42d75a708d22bd4af1,transcript,transcript-2026-04-24-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-24-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,95957dd6350042cf04715f42d75a708d22bd4af1,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-24-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,11ba78598b25840b5e415e7410b8df4b75c964c5,transcript,transcript-2026-04-28-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-28-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,11ba78598b25840b5e415e7410b8df4b75c964c5,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-28-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,6811df91487bd977d74d60b43af798e9970e5d69,transcript,transcript-2026-04-28-2-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-28-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,6811df91487bd977d74d60b43af798e9970e5d69,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-28-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,9b05c92e3f87af186de2ebdf43ebe8f297b41572,transcript,transcript-2026-04-29-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-29-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,9b05c92e3f87af186de2ebdf43ebe8f297b41572,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-29-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,24428a1548324e06268c9174e358e22e9559801b,transcript,transcript-2026-04-29-2-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-29-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,24428a1548324e06268c9174e358e22e9559801b,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-29-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,987ade16137d70327f87ab16fcf3fc874681eba4,transcript,transcript-2026-04-30-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-30-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,987ade16137d70327f87ab16fcf3fc874681eba4,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-30-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,987ade16137d70327f87ab16fcf3fc874681eba4,plan,27,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-30-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,83b8764ca1faecb6f984a4cf8703eaad75501f8a,transcript,transcript-2026-04-30-2-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-04-30-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,83b8764ca1faecb6f984a4cf8703eaad75501f8a,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-04-30-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,1b08404c005806083a5443603d98c10c5510ee70,transcript,transcript-2026-05-01-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-05-01-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,1b08404c005806083a5443603d98c10c5510ee70,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-05-01-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,063c138d4ad746588a85c0be70cc1c5c75854e87,transcript,transcript-2026-05-02-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-05-02-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,063c138d4ad746588a85c0be70cc1c5c75854e87,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-05-02-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,7c15f6097d77ab2db98c6795b04474308f770536,transcript,transcript-2026-05-02-2-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-05-02-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,7c15f6097d77ab2db98c6795b04474308f770536,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-05-02-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,d928e3bb438c8fa266b8700f3d4b2709c72bd7ee,transcript,transcript-2026-05-03-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-05-03-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,d928e3bb438c8fa266b8700f3d4b2709c72bd7ee,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-05-03-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,transcript,transcript-2026-05-03-2-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-05-03-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,3fd6771aa6fbbc5afe81722f5d39ce0c171019cd,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-05-03-2-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,43b64835145b64f3346d6298de67754019b36df8,transcript,transcript-2026-05-04-1-26-AddAppleScriptSupport,transcript-archive,changed-transcript-path,Docs/Plans/Transcripts/transcript-2026-05-04-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
commit,43b64835145b64f3346d6298de67754019b36df8,plan,26,transcript-archive,transcript-archive-provenance,Docs/Plans/Transcripts/transcript-2026-05-04-1-26-AddAppleScriptSupport.md,,1.0,0.0,False,False,automatic,,,,,,
